asin,snapshot_ts,total_reviews,title,price,bsr,category_path,rating,review_count,captured_at,new_reviews,pages_visited,stopped_reason
B0CBLKS51N,20251011_230611,1795,,$2999,7618.0,Wireless Headphones,,4.0,2025-10-12T02:10:02,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251011_230611,9735,,$99.95,626.0,Wireless Headphones,,4.0,2025-10-12T02:10:02,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251011_230611,1524,,$24.99,267.0,Wireless Headphones,,4.0,2025-10-12T02:10:02,1.0,2.0,no_new_on_page
B0CVX9YTDL,20251011_230611,91,,$27.54,42535.0,Wireless Headphones,,4.0,2025-10-12T02:10:02,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251012_041713,100,,$21.99,7592.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B08J9MVB6W,20251012_041713,3298,,$199.95,1480.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0DLKB5V35,20251012_041713,91175,,$42.50,90.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0CT9SBWC9,20251012_041713,1103,,$42.50,383.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B085899TQ9,20251012_041713,3980,,$19.99,1211.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251012_041713,16,,$24.98,65366.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0C3HCD34R,20251012_041713,39160,,$42.50,63.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251012_041713,1443,,$2597,1399.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,1.0,2.0,no_new_on_page
B0B6131LBN,20251012_041713,310,,$14.95,40073.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0DJW5G283,20251012_041713,1411,,$15.60,21510.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251012_041713,12488,,$26.17,146.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B08HMWZBXC,20251012_041713,87401,,$12.74,351.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,1.0,2.0,no_new_on_page
B0BVRJXH27,20251012_041713,1936,,$2999,3991.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0CS8H4124,20251012_041713,8068,,$15.60,268.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251012_041713,29,,$31.99,61362.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251012_041713,10989,,$2999,299.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B00NG57H4S,20251012_041713,11831,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251012_041713,14620,,$34.00,29.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,6.0,2.0,no_new_on_page
B0D4Z9C562,20251012_041713,13933,,$2999,24.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,1.0,2.0,no_new_on_page
B0CBLKS51N,20251012_041713,186,,$2999,5710.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251012_041713,9735,,$99.95,797.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251012_041713,1524,,$24.99,332.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251012_041713,91,,$27.54,45670.0,Wireless Headphones,,4.0,2025-10-12T07:20:19,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251012_090600,100,,$21.99,7637.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B08J9MVB6W,20251012_090600,3298,,$199.95,1507.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0DLKB5V35,20251012_090600,91177,,$15.90,84.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,3.0,2.0,no_new_on_page
B0CT9SBWC9,20251012_090600,1103,,$9.97,413.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B085899TQ9,20251012_090600,3980,,$19.99,1171.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251012_090600,16,,$24.98,66543.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0C3HCD34R,20251012_090600,39173,,$26.17,63.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251012_090600,1443,,$11.90,1440.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,2.0,2.0,no_new_on_page
B0B6131LBN,20251012_090600,310,,$14.95,38527.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0DJW5G283,20251012_090600,1412,,$15.90,18837.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251012_090600,12489,,$9.99,149.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,2.0,2.0,no_new_on_page
B08HMWZBXC,20251012_090600,87404,,$9.99,349.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0BVRJXH27,20251012_090600,1936,,$2999,3806.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0CS8H4124,20251012_090600,8068,,$24.98,259.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251012_090600,29,,$31.99,61294.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251012_090600,10991,,$9.97,300.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B00NG57H4S,20251012_090600,11830,,$38.00,95.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251012_090600,14629,,$9.99,30.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,6.0,2.0,no_new_on_page
B0D4Z9C562,20251012_090600,13941,,$2999,24.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,5.0,2.0,no_new_on_page
B0CBLKS51N,20251012_090600,1795,,$2999,5144.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251012_090600,9735,,$99.95,831.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251012_090600,1524,,$24.99,327.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251012_090600,91,,$27.54,43578.0,Wireless Headphones,,4.0,2025-10-12T12:09:57,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251012_141829,100,,$21.99,7631.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B08J9MVB6W,20251012_141829,3299,,$199.95,1507.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,1.0,2.0,no_new_on_page
B0DLKB5V35,20251012_141829,91206,,$9.99,84.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,2.0,2.0,no_new_on_page
B0CT9SBWC9,20251012_141829,1109,,$15.90,413.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B085899TQ9,20251012_141829,3981,,$19.99,1171.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251012_141829,16,,$24.98,66537.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0C3HCD34R,20251012_141829,39248,,$26.17,63.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251012_141829,1451,,$13.49,1440.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0B6131LBN,20251012_141829,310,,$14.95,38518.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0DJW5G283,20251012_141829,1416,,$1869,18829.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251012_141829,12500,,$8.49,149.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,1.0,2.0,no_new_on_page
B08HMWZBXC,20251012_141829,87437,,$8.99,349.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,1.0,2.0,no_new_on_page
B0BVRJXH27,20251012_141829,1939,,$2999,3806.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0CS8H4124,20251012_141829,8082,,$2999,259.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,1.0,2.0,no_new_on_page
B0DP8WJ5BN,20251012_141829,29,,$31.99,61286.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251012_141829,11005,,$15.00,300.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B00NG57H4S,20251012_141829,11832,,$38.00,95.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251012_141829,14677,,$2999,30.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,7.0,2.0,no_new_on_page
B0D4Z9C562,20251012_141829,13966,,$2999,24.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,2.0,2.0,no_new_on_page
B0CBLKS51N,20251012_141829,1796,,$2999,5144.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251012_141829,9735,,$99.95,831.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251012_141829,1530,,$24.99,327.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251012_141829,91,,$27.54,43570.0,Wireless Headphones,,4.0,2025-10-12T17:21:43,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251013_001623,100,,$21.99,7627.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B08J9MVB6W,20251013_001623,3299,,$199.95,1506.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0DLKB5V35,20251013_001623,91205,,$17.98,84.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0CT9SBWC9,20251013_001623,1109,,$1928,413.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B085899TQ9,20251013_001623,3981,,$19.99,1171.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251013_001623,16,,$24.98,66561.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0C3HCD34R,20251013_001623,39253,,$8.99,63.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,1.0,2.0,no_new_on_page
B0BVM1PSYN,20251013_001623,1453,,$9.99,1439.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,1.0,2.0,no_new_on_page
B0B6131LBN,20251013_001623,310,,$14.95,38528.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0DJW5G283,20251013_001623,1416,,$8.49,18830.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251013_001623,12500,,$26.17,149.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B08HMWZBXC,20251013_001623,87437,,$26.17,349.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0BVRJXH27,20251013_001623,1939,,$2999,3804.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0CS8H4124,20251013_001623,8082,,$8.49,259.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,1.0,2.0,no_new_on_page
B0DP8WJ5BN,20251013_001623,29,,$31.99,61311.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251013_001623,11005,,$2999,300.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B00NG57H4S,20251013_001623,11832,,$38.00,95.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251013_001623,14677,,$17.98,30.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,4.0,2.0,no_new_on_page
B0D4Z9C562,20251013_001623,13970,,$2999,24.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,3.0,2.0,no_new_on_page
B0CBLKS51N,20251013_001623,1796,,$2999,5142.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251013_001623,9735,,$99.95,831.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251013_001623,1530,,$24.99,327.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251013_001623,91,,$27.54,43581.0,Wireless Headphones,,4.0,2025-10-13T03:19:26,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251013_050609,100,,$21.99,8232.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B08J9MVB6W,20251013_050609,3299,,$199.95,1636.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0DLKB5V35,20251013_050609,91206,,$29.99,102.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,2.0,2.0,no_new_on_page
B0CT9SBWC9,20251013_050609,1109,,$1869,398.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,1.0,2.0,no_new_on_page
B085899TQ9,20251013_050609,3981,,$19.99,1128.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251013_050609,16,,$24.98,59615.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0C3HCD34R,20251013_050609,39268,,$13.49,67.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251013_050609,1457,,$9.97,1309.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0B6131LBN,20251013_050609,310,,$14.95,35400.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0DJW5G283,20251013_050609,1417,,$9.97,21975.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251013_050609,12500,,$11.90,150.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B08HMWZBXC,20251013_050609,87440,,$31.49,405.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,2.0,2.0,no_new_on_page
B0BVRJXH27,20251013_050609,1939,,$2999,4396.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0CS8H4124,20251013_050609,8082,,$8.49,265.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251013_050609,29,,$31.99,46096.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251013_050609,11008,,$11.99,361.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B00NG57H4S,20251013_050609,11832,,$38.00,86.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251013_050609,14685,,$9.97,33.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,7.0,2.0,no_new_on_page
B0D4Z9C562,20251013_050609,13972,,$2999,28.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,3.0,2.0,no_new_on_page
B0CBLKS51N,20251013_050609,1796,,$2999,4707.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251013_050609,9735,,$99.95,1059.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251013_050609,1530,,$24.99,408.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251013_050609,91,,$27.54,27529.0,Wireless Headphones,,4.0,2025-10-13T08:09:44,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251013_101718,100,,$21.99,8186,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B08J9MVB6W,20251013_101718,3299,,$199.95,1656,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0DLKB5V35,20251013_101718,91207,,$14.99,95,Wireless Headphones,,4,2025-10-13T13:20:33,3.0,2.0,no_new_on_page
B0CT9SBWC9,20251013_101718,1110,,$13.49,430,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B085899TQ9,20251013_101718,3981,,$19.99,1105,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251013_101718,16,,$24.98,61572,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0C3HCD34R,20251013_101718,39284,,$34.19,68,Wireless Headphones,,4,2025-10-13T13:20:33,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251013_101718,1456,,$9.97,1372,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0B6131LBN,20251013_101718,311,,$14.95,34632,Wireless Headphones,,4,2025-10-13T13:20:33,1.0,2.0,no_new_on_page
B0DJW5G283,20251013_101718,1417,,$7.99,18992,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251013_101718,12500,,$8.49,154,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B08HMWZBXC,20251013_101718,87444,,$11.89,393,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0BVRJXH27,20251013_101718,1939,,$1997,4092,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0CS8H4124,20251013_101718,8083,,$9.97,256,Wireless Headphones,,4,2025-10-13T13:20:33,1.0,2.0,no_new_on_page
B0DP8WJ5BN,20251013_101718,29,,$31.99,47657,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251013_101718,11011,,$11.89,349,Wireless Headphones,,4,2025-10-13T13:20:33,2.0,2.0,no_new_on_page
B00NG57H4S,20251013_101718,11832,,$58.00,89,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251013_101718,14694,,$17.49,32,Wireless Headphones,,4,2025-10-13T13:20:33,5.0,2.0,no_new_on_page
B0D4Z9C562,20251013_101718,13976,,$1997,28,Wireless Headphones,,4,2025-10-13T13:20:33,2.0,2.0,no_new_on_page
B0CBLKS51N,20251013_101718,1797,,$1997,4391,Wireless Headphones,,4,2025-10-13T13:20:33,1.0,2.0,no_new_on_page
B07RFNZYJZ,20251013_101718,9735,,$239.95,1079,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251013_101718,1531,,$24.99,391,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251013_101718,91,,$27.54,28404,Wireless Headphones,,4,2025-10-13T13:20:33,0.0,1.0,no_new_on_page
